"company","year","region","country","icb_sector","rank","rd_million","rd_growth_1y_percent","rd_intensity_percent","sales_million","sales_growth_1y_percent","employees","employees_growth_1y_percent","capex_million","capex_growth_1y_percent","capex_intensity_percent","profit_million","profit_growth_1y_percent","profitability_percent","patents_2010_2019"
"VALLOUREC",2014,"EU","France","Industrial Engineering",238,95.743,9.56582440721412,1.67954381833568,5700.536,2.19102044094326,23157,1.06930865921788,388.18,-31.5373151438725,6.80953510336572,-617.399,-198.600679377987,-10.8305429524522,264
"VALLOUREC",2015,"EU","France","Industrial Engineering",269,81.938,-14.4188086857525,2.15432256680364,3803.423,-33.2795547646748,19307,-16.6256423543637,268.103,-30.9333298985007,7.04899244706676,-692.305,19.3152049525018,-18.2021563207668,264
"VALLOUREC",2016,"EU","France","Industrial Engineering",330,60.453,-26.2210451805023,2.038845069292,2965.061,-22.0423024207405,19242,-0.336665458123986,175.386,-34.5826044467984,5.91508909934737,-679.531,-1.84514050887976,-22.9179433407947,264
"VALLOUREC",2017,"EU","France","Industrial Engineering",410,46.9,-22.4,1.3,3749.6,26.5,19524,1.5,151.5,-13.6,4,-366.7,-46,-9.8,264
"VALLOUREC",2018,"EU","France","Industrial Engineering",457,44.598,-4.91642503837627,1.13750762942216,3920.677,4.56139667770861,18330,-6.11555009219422,123.012,-15.3643450320965,3.13751936208976,-213.843,-41.6905256613713,-5.45423660250513,264
"VALLOUREC",2019,"EU","France","Industrial Engineering",473,44.615,0.0381183012691189,1.06912287352623,4173.047,6.43689852543321,18100,-1.25477359519913,166.858,35.6436770396384,3.9984692240466,-29.753,-86.0865214199202,-0.712980227637024,264
"IMMSI",2010,"EU","Italy","Automobiles & Parts",257,62.9,-10.1428571428571,3.92066909428181,1604.318,-0.614346733901816,8057,5.44431357152204,40.8,107.637364681373,2.38674626850786,40.3,-8.8,5.73826386040673,0
"IMMSI",2011,"EU","Italy","Automobiles & Parts",262,68.5,8.90302066772655,4.23761055678491,1616.477,0.757892138590988,8151,1.16668735261263,26.863674,-19.4,1.86237832868854,83.423,-9.38192483163155,5.16079102888566,0
"IMMSI",2012,"EU","Italy","Automobiles & Parts",306,59.6,-12.9723731090474,4.05915192329565,1468.287,-9.16746727605775,8727,7.06661759293339,79.39,25.8939756743471,5.40698106024231,83.47,-0.658153124739647,5.68485588989074,0
"IMMSI",2013,"EU","Italy","Automobiles & Parts",347,47.712,-19.9463087248322,3.79345876426363,1257.744,-14.3393628084973,8064,-5.34100246507806,39.523,-50.216651971281,3.14237237466448,58.843,-29.5040134179945,4.67845602920785,0
"IMMSI",2014,"EU","Italy","Automobiles & Parts",368,46.31,-2.93846411804158,3.63336228411465,1274.577,1.33834866236691,7865,-2.46775793650794,37.836,10.0694466454766,2.96851426002509,80.239,25.0276578836655,6.29534347473711,0
"IMMSI",2015,"EU","Italy","Automobiles & Parts",377,46.82,1.10127402288922,3.43756148991345,1362.012,6.8599229391398,7424,-5.6071201525747,38.817,2.59276879162702,2.84997489008907,68.701,14.3054423240104,5.04408184362546,0
"IMMSI",2016,"EU","Italy","Automobiles & Parts",368,50.109,7.0247757368646,3.62099016655008,1383.848,1.60321641806387,7347,-1.03717672413793,39.371,1.42720972769663,2.84503789433522,71.357,3.86602815097306,5.15641891305982,0
"IMMSI",2017,"EU","Italy","Automobiles & Parts",424,43.9,-12.5,3,1454.9,5.1,6964,-1.3,29.8,-24.3,2,105.5,51.4,7.3,0
"IMMSI",2018,"EU","Italy","Automobiles & Parts",416,50.799,15.8155122885413,3.46861422719734,1464.533,0.659409088628449,6851,-1.62263067202757,39.594,32.8657718120805,2.70352392196011,119.812,13.5346681954723,8.18090135217165,0
"IMMSI",2019,"EU","Italy","Automobiles & Parts",399,56.737,11.6892064804425,3.56671601492392,1590.735,8.61721791178485,6552,-4.36432637571158,53.653,35.5079052381674,3.37284337114604,123.203,2.83026741895638,7.74503609966462,0
"GN STORE NORD",2010,"EU","Denmark","Telecommunications Equipment",259,61.059,1.336010887244,8.8435295327452,690.437,8.79688502090257,4358,0.0688863375430504,30.6,-53.6087196283504,1.84651170200902,406.5,22.5,49.9319995886663,22
"GN STORE NORD",2011,"EU","Denmark","Technology Hardware & Equipment",266,67.390959,10.1123892800987,9.00431342296189,748.429734,8.1461873635416,4675,7.2739788893988,13.854828,8.41996294877514,1.85118620634599,168.948193,-51.1083411181628,22.573687993,22
"GN STORE NORD",2012,"EU","Denmark","Technology Hardware & Equipment",261,73.795138,9.98003909615788,8.81458960574859,837.193123,12.3472322744805,4750,1.60427807486632,24.643023,78.640772828128,2.94352907626548,109.286448,-35.0318471110391,13.053911337492,22
"GN STORE NORD",2013,"EU","Denmark","Technology Hardware & Equipment",253,81.852415,10.889291655092,8.99720214065406,909.754096,8.63861787929936,5050,6.31578947368421,45.815918,85.8695632771456,5.03607713352906,166.250159,52.0833333905075,18.2741863687086,22
"GN STORE NORD",2014,"EU","Denmark","Technology Hardware & Equipment",239,95.667445,16.3666123243063,9.68664846952415,987.621728,8.08422918041711,5075,0.495049504950495,46.959126,2.04678454071965,4.75476841675966,162.809576,-2.49798583047286,16.4850135820422,22
"GN STORE NORD",2015,"EU","Denmark","Technology Hardware & Equipment",212,121.70819,27.285512773094,10.7686815387712,1130.205119,14.4959128740581,5500,8.3743842364532,34.0245,-27.5071629941181,3.01047123464674,186.260601,14.4628099325917,16.4802475116024,22
"GN STORE NORD",2016,"EU","Denmark","Technology Hardware & Equipment",233,114.199527,-6.1878457504598,9.09285634697299,1255.92578,11.1018563024712,5400,-1.81818181818181,42.50536,24.901186235333,3.38438470464393,179.168163,-3.82671503747074,14.2658241317413,22
"GN STORE NORD",2017,"EU","Denmark","Technology Hardware & Equipment",255,106.5,3.9,8.3,1287.5,2.7,5575,3.2,44.6,5.1,3.5,209.3,17,16.3,22
"GN STORE NORD",2018,"EU","Denmark","Technology Hardware & Equipment",237,122.442689,15.2585118504356,8.61695105641356,1420.951427,10.6624935548284,6025,8.07174887892377,70.062939,57.5301208069988,4.93070612187787,240.598544,15.2759948725924,16.9322145309334,22
"GN STORE NORD",2019,"EU","Denmark","Technology Hardware & Equipment",206,149.072528,22.3194753278491,8.89136313018343,1676.599255,18.5443574955048,6275,4.149377593361,71.469476,2.48565896489013,4.26276438969311,266.943829,11.4699333522585,15.921743267147,22
"ELEKTA",2010,"EU","Sweden","Health Care Equipment & Services",261,60.986,10.8876686424961,7.4405836708799,819.64,10.5097817147326,2485,1.59443990188062,9.647,4.63983296601322,1.12281001415255,57.895,26.8143856966418,16.6936703918794,196
"ELEKTA",2011,"EU","Sweden","Health Care Equipment & Services",178,114.901322,86.1762114673252,11.317418201255,1015.260901,22.4006795822429,3162,27.2434607645875,14.362665,54.2179484259666,1.41467725053267,199.169772,43.8393658432863,19.6175950244734,196
"ELEKTA",2012,"EU","Sweden","Health Care Equipment & Services",269,70.845652,14.2857133639058,5.8806460844238,1204.725654,14.2683465552378,3336,5.50284629981024,25.518417,71.0937484285821,2.11819320982103,237.938851,15.0422534048156,19.7504593855026,196
"ELEKTA",2013,"EU","Sweden","Health Care Equipment & Services",176,135.5674,34.3400451661539,11.2305965842693,1207.125543,3.43360087766187,3775,13.1594724220623,26.413632,6.84931706340297,2.18814291132931,185.798452,-17.5350702234451,15.3918085055383,196
"ELEKTA",2014,"EU","Sweden","Health Care Equipment & Services",167,151.282694,18.3180685304069,13.1100655215073,1153.943081,1.35590054310741,3844,1.82781456953642,31.619254,26.9230744528571,2.74010516815084,103.374733,-41.0085054456124,8.95839099017051,196
"ELEKTA",2015,"EU","Sweden","Health Care Equipment & Services",177,147.4511,-4.6445301354665,12.0755834851795,1221.068118,3.52431040599983,3617,-5.90530697190427,20.349322,-37.0370362348613,1.66651816553284,63.986102,-39.2561986256293,5.24017465174699,196
"ELEKTA",2016,"EU","Sweden","Health Care Equipment & Services",211,125.203278,-11.734317098642,11.1733931449756,1120.548399,-4.60743243745454,3681,1.76942217307161,14.760587,-24.5989318198142,1.31726456556206,83.643327,35.8843533685088,7.46449926434637,196
"ELEKTA",2017,"EU","Sweden","Health Care Equipment & Services",209,136.8,12.6,11.9,1151.3,5.9,3716,1,21.5,50.4,1.9,152.2,87.5,13.2,196
"ELEKTA",2018,"EU","Sweden","Health Care Equipment & Services",216,135.350534,3.04380139089475,10.239763901254,1321.813035,19.6064590513861,3897,4.8708288482239,19.600473,-5.1886806143006,1.48284761013875,172.991244,18.4245660415046,13.087421550507,196
"ELEKTA",2019,"EU","Sweden","Health Care Equipment & Services",246,124.152466,-6.55619638241399,8.88295316364257,1397.648549,7.71670970571467,4100,5.20913523222992,18.761668,-2.48756229248616,1.34237380444631,187.138066,10.2029311903547,13.3894938132977,196
"SPIRENT COMMUNICATIONS",2010,"EU","UK","Telecommunications Equipment",263,59.782,7.83772570665802,16.6319830847986,359.44,13.1852075775897,1460,0.759144237405107,5.373,109.190992493745,3.75361673714667,75.168,15.607223964529,23.3721900734476,12
"SPIRENT COMMUNICATIONS",2011,"EU","UK","Technology Hardware & Equipment",264,68.088723,9.85333378365978,16.6792880709324,408.223197,9.54177309777835,1540,5.47945205479452,16.075431,14.9197798966918,3.93790238235776,94.36587,8.34219384517261,23.1162439306456,12
"SPIRENT COMMUNICATIONS",2012,"EU","UK","Technology Hardware & Equipment",286,65.256937,-2.27014817325708,16.6763508698002,391.314248,-2.25293437160001,1545,0.324675324675328,2.623364,-100,0,86.706082,-6.30630601425506,22.1576603569007,12
"SPIRENT COMMUNICATIONS",2013,"EU","UK","Technology Hardware & Equipment",276,72.873615,16.7247394293909,24.3047158294982,299.833232,-19.9109046398399,1514,-2.00647249190938,16.605033,-1.25786163522013,5.53808958708086,28.859402,-65.2097897967144,9.62515122406445,12
"SPIRENT COMMUNICATIONS",2014,"EU","UK","Technology Hardware & Equipment",240,95.049784,14.8258704904997,25.2405948662744,376.575055,10.5683190804823,1727,14.0686922060766,26.52169,40.6113521374718,7.04286958147029,19.273526,-41.2060314077454,5.11811012017246,12
"SPIRENT COMMUNICATIONS",2015,"EU","UK","Technology Hardware & Equipment",228,108.661749,2.51299882771396,24.7956404096714,438.22925,4.35258091165502,1754,1.56340474811811,23.78985,-19.5652193758364,5.42863124722962,7.80748,-63.6752133769725,1.78159718914244,12
"SPIRENT COMMUNICATIONS",2016,"EU","UK","Technology Hardware & Equipment",246,105.967172,-5.57903608690549,24.3939724741262,434.398998,-4.02431356082045,1599,-8.8369441277081,16.60184,-32.4324318824481,3.82179518747417,-42.216107,-623.529397175086,-9.71827909234726,12
"SPIRENT COMMUNICATIONS",2017,"EU","UK","Technology Hardware & Equipment",291,85.9,-7.8,22.6,379.2,-0.7,1505,-5.9,12.4,-14.9,3.3,37.8,-201.8,10,12
"SPIRENT COMMUNICATIONS",2018,"EU","UK","Technology Hardware & Equipment",305,84.628777,-5.92233098640823,20.3187249465547,416.506337,4.85927876085821,1429,-5.04983388704319,10.480344,-19.463082297191,2.51625079116143,50.742332,31.1512430519399,12.1828475325215,12
"SPIRENT COMMUNICATIONS",2019,"RoW","UK","Technology Hardware & Equipment",313,85.899957,-0.412796700019269,19.1620332482725,448.282058,5.5986581239563,1382,-3.2890132960112,9.702689,-9.16667134749941,2.16441609179906,79.401826,53.5284007958157,17.7124702144559,12
"BANG & OLUFSEN",2010,"EU","Denmark","Leisure Goods",265,58.737,-15.7626778338687,15.8499761185814,370.581,-1.00390287947555,1969,-14.502822405558,9.9,21.0526370752619,2.99475688176134,-13.993179,-118.499474760878,-1.948292006336,111
"BANG & OLUFSEN",2011,"EU","Denmark","Leisure Goods",274,63.422829,7.72539269633954,15.6764305322739,404.574427,8.91796433420085,2032,3.199593702387,18.401364,65.4205775546684,4.54832603643532,15.361372,-312.264343035142,3.79692115339757,111
"BANG & OLUFSEN",2012,"EU","Denmark","Leisure Goods",289,63.723642,0.911981878181378,16.9089163904473,376.864138,-6.44346190939483,2089,2.80511811023623,11.22329,-38.7426894839476,2.97807322807669,-25.218919,-264.886157638708,-6.69177999632324,111
"BANG & OLUFSEN",2013,"EU","Denmark","Leisure Goods",330,52.286412,-17.9697357367994,13.6287450410504,383.648031,1.77333944172811,2192,4.93058879846817,11.025293,-1.78997598483553,2.87380414054569,0.334912,-101.327669868659,0.0872966815773909,111
"BANG & OLUFSEN",2014,"EU","Denmark","Leisure Goods",353,49.74438,-5.2779924206216,15.6885209504398,317.075014,-17.7142258359813,2070,-5.56569343065694,11.154474,0.72903992164528,3.51792904123313,-108.584569,-32380.0406084731,-34.2457034473237,111
"BANG & OLUFSEN",2015,"EU","Denmark","Leisure Goods",404,40.533534,-18.474438765663,11.0508175372062,366.792175,15.7394439383628,1847,-10.7729468599034,6.186273,-44.5114555107981,1.6865880522124,-22.297478,-79.4547711509412,-6.07904953261339,111
"BANG & OLUFSEN",2016,"EU","Denmark","Leisure Goods",379,48.558338,19.7743843007308,12.2207175382183,397.34441,8.30827911028682,1169,-36.7081754195993,8.649034,39.7826161791965,2.17670962075445,-17.351872,-22.195414795616,-4.36696013919008,111
"BANG & OLUFSEN",2017,"EU","Denmark","Leisure Goods",487,35.6,-26.5,8.1,441.3,11.2,1028,-12.1,8.2,-5.3,1.9,16.4,-194.6,3.7,111
"BANG & OLUFSEN",2018,"EU","Denmark","Leisure Goods",514,36.036196,1.35644369185997,9.47850593971568,380.188568,-13.6073059530899,957,-6.90661478599222,7.769886,-4.91802516368535,2.04369269725122,7.903849,-51.6393467197738,2.07892863311976,111
"BANG & OLUFSEN",2019,"EU","Denmark","Leisure Goods",557,32.534612,-9.29367942679724,11.9842827397675,271.47734,-28.2593376257262,899,-6.06060606060606,8.800346,13.7931092447189,3.24165029759021,-46.268485,-688.135655699935,-17.0432217289296,111
"KBC",2010,"EU","Belgium","Banks",269,58,-23.6842105263158,0.692289329195512,8378,57.7777777777778,52110,-8.48100598886528,436.713,11.3930884216336,6.5648126044402,2761.570644,11.235231494234,26.5457149677727,14
"KBC",2011,"EU","Belgium","Banks",259,69,18.9655172413793,0.972927241962775,7092,-15.3497254714729,51127,-1.88639416618691,468.22153,-20.9354125650345,17.5556423272159,786,-64.658273381295,11.082910321489,14
"KBC",2012,"EU","Belgium","Banks",305,60,-13.0434782608696,0.755953130905884,7937,11.9148336153412,48026,-6.06528839947581,77,-76.4705893197404,0,976,24.1730279898219,12.296837596069,14
"KBC",2013,"EU","Belgium","Banks",314,56,-6.66666666666667,0.731165948557253,7659,-3.51473922902494,38167,-20.5284637488027,520.740675,-99.9135593261974,0,1714,75.6147540983606,22.3789006397702,14
"KBC",2014,"EU","Belgium","Banks",332,56,0,0.832589949449896,6726,-11.7091100026254,36258,-4.29962784068414,2293.89993,-100,0,2420,41.6861826697892,35.9797799583705,14
"KBC",2015,"EU","Belgium","Banks",302,71,26.7857142857143,0.98899568184984,7179,6.43439584877687,36199,0.0331610799458426,0,-8.66902652220095,0,2534,4.71074380165288,35.2973951803872,14
"KBC",2016,"EU","Belgium","Banks",258,94,32.3943661971831,1.26429051782112,7435,3.79729163758202,36030,-0.466863725517275,713,27.7777777777778,9.58977807666442,3090,21.8934911242604,41.5601882985878,14
"KBC",2017,"EU","Belgium","Banks",274,95,1.1,1.2,7712,3.7,37130,3.1,793,11.2,10.3,3668,18.7,47.6,14
"KBC",2018,"EU","Belgium","Banks",236,123,29.4736842105263,1.62140785657791,7586,-1.64657072475042,38064,2.51548612981416,668,-15.7629255989912,8.80569470076457,3310,-9.76008724100327,43.6330081729502,14
"KBC",2019,"EU","Belgium","Banks",248,123,0,1.60595377986682,7659,1.74017003188098,37629,-1.14281210592686,902,35.0299401197605,11.77699438569,3116,-5.86102719033232,40.6841624232929,14
"LEGO",2010,"EU","Denmark","Leisure Goods",270,57.57,25.8058171805686,2.678907962271,2149.01,37.3295689827051,8365,18.5179937659394,235.894,50.2420407296124,6.72537587074979,340,19.5826645264848,31.0540667563203,98
"LEGO",2011,"EU","Denmark","Leisure Goods",306,55.284799,-3.96943025881535,2.19422348739977,2519.560989,17.2428694608215,9374,12.062163777645,0,-26.0824742268041,0,762.150049,14.2045911096792,30.2493193190173,98
"LEGO",2012,"EU","Denmark","Leisure Goods",324,52.232494,-5.10948921022145,1.66631062821193,3134.619267,24.9532859913199,10400,10.9451674845317,0,-28.0884595831215,0,1065.007153,40.3459231249866,33.9756462359548,98
"LEGO",2013,"EU","Denmark","Leisure Goods",277,72.206959,38.2051272873831,2.12355212729925,3400.291336,8.44691305340151,11755,13.0288461538462,0,691.968499459828,0,1116.729516,4.82897389046626,32.8421716156148,98
"LEGO",2014,"EU","Denmark","Leisure Goods",303,65.392937,-9.83302471478994,1.70060885228544,3845.266177,12.5916003444344,12585,7.06082518077413,0,-99.9,0,1304.764019,16.326775516707,33.9316957251045,98
"LEGO",2015,"EU","Denmark","Leisure Goods",259,87.414722,33.744854367815,1.81665734202988,4811.844258,25.2012037145889,17294,37.4175605880016,0,1645.18578331493,0,1646.624402,26.265855448761,34.2202347730266,98
"LEGO",2016,"EU","Denmark","Leisure Goods",271,86.221316,-1.38461459455004,1.68977698664898,5102.52635,6.02012298791867,16836,-2.64831733549209,391.157988,3.0474840538625,7.66596703611339,1674.388359,1.66612217473581,32.8148890206123,98
"LEGO",2017,"EU","Denmark","Leisure Goods",309,78.3,-9,1.7,4700.5,-7.7,16480,-2.1,200.7,-48.6,4.3,1391.4,-16.8,29.6,98
"LEGO",2018,"EU","Denmark","Leisure Goods",249,117.352074,50.2572907364579,2.40718858837712,4875.067727,3.98914131333783,15050,-8.67718446601942,193.979227,-3.07898283450396,3.97900578746155,1443.32334,4.00617818270377,29.6062213045025,98
"LEGO",2019,"EU","Denmark","Leisure Goods",266,110.137663,-5.70776275645053,2.14300538022353,5139.402076,5.91629800156133,16112,7.05647840531562,243.609578,26.174032998226,4.74003735060172,1444.990148,0.584741023133173,28.1159194519499,98
"EXPERIAN",2010,"EU","UK","Support Services",271,57.397,71.1095874075841,1.81646192952519,3159.824,9.25258426142694,15060,0.863974281695801,78.770242,14.0762463261523,1.7456984945997,1065.36378,251.851852874903,21.207826765035,18
"EXPERIAN",2011,"EU","UK","Support Services",250,74.967153,30.6116225586703,2.1618007628474,3467.810461,9.74694986176445,16025,6.40770252324037,64.920009,17.6918638168271,1.87207489365723,813.045822,21.3265817080268,23.4455092382859,18
"EXPERIAN",2012,"EU","UK","Support Services",308,58.359863,-20.6185567290764,1.62790698712346,3584.96299,5.41564518452293,17119,6.82683307332292,87.160834,36.9047615494813,2.43128964631236,802.637591,0.665399232509833,22.3890063367154,18
"EXPERIAN",2013,"EU","UK","Support Services",327,52.933074,-5.19480449699783,1.50826447323606,3509.535293,2.32558140280745,16820,-1.74659734797593,62.359511,-25.2173920238782,1.77685949260519,793.270994,3.30500473176492,22.6033057875848,18
"EXPERIAN",2014,"EU","UK","Support Services",325,57.655848,-4.10958917779327,1.45530144706265,3961.780435,-0.619834703695199,16677,-0.85017835909631,52.713918,-25.5813960711253,1.33056131870165,952.968807,5.7586836736399,24.0540540455266,18
"EXPERIAN",2015,"EU","UK","Support Services",340,56.030149,-12.8571438125323,1.34065933269754,4179.298024,-5.40540540662887,16680,0.017988846914907,62.459839,6.25000148845647,1.49450550406596,975.475715,-8.52713171243458,23.3406593499253,18
"EXPERIAN",2016,"EU","UK","Support Services",249,102.457069,77.0491817159608,2.32608227831801,4404.705283,2.04395603499983,15587,4.57564575645757,75.894125,33.3333327477222,1.72302390566093,1065.36378,5.84354373275364,24.18694808281,18
"EXPERIAN",2017,"EU","UK","Support Services",252,107.6,19.4,2.7,3927.3,1.4,16239,4.2,59.2,-11.3,1.5,916.4,-2.1,23.3,18
"EXPERIAN",2018,"EU","UK","Support Services",215,136.244472,20.9302325581396,3.20921621065624,4245.412682,4.9665299071475,16464,1.38555329761685,79.475942,28.169014084507,1.87204278954948,1014.846644,10.9837631327603,23.9045463896318,18
"EXPERIAN",2019,"RoW","UK","Support Services",120,304.43301,15.5405405405405,6.60359142691639,4610.112745,6.54186381403004,17088,3.79008746355685,74.77302,-7.69230769230769,1.62193473643561,1054.833675,1.97934595524958,22.8808650318594,18
"TRELLEBORG",2010,"EU","Sweden","General Industrials",273,56.661,0.789796680719368,1.77567085547529,3190.963,6.35277735282835,20042,-0.154436307477701,90.679,-6.15384615384615,2.7555631325089,220.871008,26.9051322917678,6.73777790591743,197
"TRELLEBORG",2011,"EU","Sweden","General Industrials",299,57.450661,0.193629061844058,1.75908747222232,3265.93543,1.13818092551004,20274,1.15756910487976,120.511738,35.433632900595,3.68996082693527,273.002848,25.475238604073,8.35910120856247,197
"TRELLEBORG",2012,"EU","Sweden","General Industrials",416,34.607169,-41.9921877651768,1.39685824901016,2477.500421,-26.9497698140019,16702,-17.6186248396962,98.694519,-21.1359402951051,3.98363278421417,289.325254,2.05507614060376,11.6781111941535,197
"TRELLEBORG",2013,"EU","Sweden","General Industrials",390,39.507569,-22.2222224409645,1.62995390603609,2423.845782,0.992380772540224,14827,-11.2262004550353,96.17271,0.590318942548884,3.96777347445944,286.937828,2.37615776174727,11.838122298492,197
"TRELLEBORG",2014,"EU","Sweden","General Industrials",442,34.067883,8.84353569797802,1.42127469831217,2396.994968,4.85260557023424,16552,11.6341808862211,102.416574,12.9107982902824,4.27270709230792,344.830855,27.41935482083,14.3859649103777,197
"TRELLEBORG",2015,"EU","Sweden","General Industrials",406,40.154544,15.3124992730965,1.48772326876111,2699.060023,10.162114137389,16450,-0.616239729337842,135.045498,29.0020795293526,5.00342700233458,399.586679,13.0541870910726,14.804660718729,197
"TRELLEBORG",2016,"EU","Sweden","General Industrials",400,44.177076,11.6402098752478,1.55461410063067,2841.674727,9.44240613173502,23245,41.306990881459,112.431706,-13.4568892801423,3.95652975098582,813.29788,111.574074269182,28.6203720739921,197
"TRELLEBORG",2017,"EU","Sweden","General Industrials",388,51,19,1.6,3208.2,16.3,23152,-0.4,136.4,25,4.3,317.1,-59.8,9.9,197
"TRELLEBORG",2018,"EU","Sweden","General Industrials",403,52.560474,7.37051928744041,1.58506101810313,3315.990577,7.67550108693531,24045,3.8571181755356,177.671955,35.6664190739129,5.35803558165539,424.579414,39.5065687450863,12.8039994125713,197
"TRELLEBORG",2019,"EU","Sweden","General Industrials",407,55.040607,7.47663385332913,1.57155348946367,3502.305672,7.59594177618494,23935,-0.457475566645871,156.219603,-10.4281008689712,4.46047882824546,92.372498,-77.8364723077186,2.6374767553413,197
"ZUMTOBEL",2010,"EU","Austria","Electronic Equipment",275,56.48,16.0802367642223,4.59150409154393,1230.098,10.0954890401065,7620,9.02847331520962,31.619254,-1.36986222919716,3.34932663901575,81.564,39.5498377262735,5.70548037636026,617
"ZUMTOBEL",2011,"EU","Austria","Electronic & Electrical Equipment",245,77.195,36.6766997167139,6.02938971125788,1280.312,4.0821137828043,7456,-2.15223097112861,57.159,38.7354368932039,4.46445866320084,34.953,-50.1973412364818,2.73003767831591,617
"ZUMTOBEL",2012,"EU","Austria","Electronic & Electrical Equipment",282,66.926,21.5267563690509,5.38156472737565,1243.616,-2.86617636950992,7162,-3.9431330472103,59.509,4.11133854686052,4.78515876283354,21.66,-38.0310702943953,1.74169518565216,617
"ZUMTOBEL",2013,"EU","Austria","Electronic & Electrical Equipment",279,71.8,7.28267041209694,5.7585992006936,1246.831,0.258520314952526,7291,1.80117285674393,65.553,10.1564469239947,5.25756898890066,12.144,-43.9309294057897,0.973989257565781,617
"ZUMTOBEL",2014,"EU","Austria","Electronic & Electrical Equipment",248,89.739,24.9846796657382,6.83663207935275,1312.62,5.27649697513135,7234,-0.781785763269782,76.576,16.8154012783549,5.8338285261538,41.091,238.364624505929,3.13045664396398,617
"ZUMTOBEL",2015,"EU","Austria","Electronic & Electrical Equipment",236,103.096,14.8842755100904,7.59990092470277,1356.544,3.34628453017631,6761,-6.53856787392867,58.366,-23.7802966987046,4.30255118890357,23.82,-42.0311017011024,1.75593272315531,617
"ZUMTOBEL",2016,"EU","Austria","Electronic & Electrical Equipment",266,88.059,-14.5854349344301,6.75359157716484,1303.884,-3.88192347612758,6562,-2.94335157521076,45.201,-22.5559401021142,3.46664273815769,45.791,92.2376154492023,3.51189216218621,617
"ZUMTOBEL",2017,"EU","Austria","Electronic & Electrical Equipment",308,79,-10.3,6.6,1196.5,-8.2,6224,-5.2,69,52.6,5.8,-7.3,-115.9,-0.6,617
"ZUMTOBEL",2018,"EU","Austria","Electronic & Electrical Equipment",318,78.978,0.00379867046533811,6.79663034189689,1162.017,-2.88328781228165,5878,-5.55912596401028,66.24,-3.96520478434216,5.70043295407898,2.67,-136.690944070359,0.229772886283075,617
"ZUMTOBEL",2019,"EU","Austria","Electronic & Electrical Equipment",340,75.762,-4.07202005621818,6.69690329435454,1131.299,-2.64350693664551,6039,2.73902687989112,57.909,-12.5769927536232,5.11880590365589,34.663,1198.23970037453,3.06399987978421,617
"PRYSMIAN",2010,"EU","Italy","Electrical Components & Equipment",276,56,3.7037037037037,1.22511485451761,4571,22.5140712945591,12352,5.53656869446344,31.43,8.02144249512671,1.81579523080289,300.2,19.2,6.73813169984686,347
"PRYSMIAN",2011,"EU","Italy","Electronic & Electrical Equipment",249,75,63.0434782608696,0.989054463932481,7583,65.8936775322686,21547,74.4413860103627,135,62.6506024096386,1.78029803507847,97,-65.2329749103943,1.27917710668601,347
"PRYSMIAN",2012,"EU","Italy","Electronic & Electrical Equipment",255,76,1.33333333333334,0.968399592252803,7848,3.49465910589477,19896,-7.66231958045204,132,-2.22222222222223,1.68195718654434,348,258.762886597938,4.43425076452599,347
"PRYSMIAN",2013,"EU","Italy","Electronic & Electrical Equipment",274,73.838,-2.84473684210527,1.01523442870892,7273,-7.32670744138634,19374,-2.62364294330518,103,-21.969696969697,1.41619689261653,366,5.17241379310345,5.03231128832669,347
"PRYSMIAN",2014,"EU","Italy","Electronic & Electrical Equipment",270,80,4.98412115167581,1.16959064327485,6840,-5.95352674274715,19436,0.320016516981525,143,915.700939488097,2.0906432748538,204,-40,2.98245614035088,347
"PRYSMIAN",2015,"EU","Italy","Electronic & Electrical Equipment",287,76,-5,1.03246841461758,7361,7.61695906432749,19316,-0.617410989915623,204,42.6573426573427,2.77136258660508,413,45.9363957597173,5.61065072680342,347
"PRYSMIAN",2016,"EU","Italy","Electronic & Electrical Equipment",280,83,9.21052631578947,1.09686797938417,7567,2.79853280804239,21000,8.71816110996066,222,8.8235294117647,2.93379146293115,493,19.3704600484262,6.51513149200476,347
"PRYSMIAN",2017,"EU","Italy","Electronic & Electrical Equipment",296,84,1.2,1.1,7901,4.4,21000,0,237,6.8,3,441,-10.5,5.6,347
"PRYSMIAN",2018,"EU","Italy","Electronic & Electrical Equipment",255,112,33.3333333333333,1.10257924788344,10158,28.5660043032528,29000,38.0952380952381,267,12.6582278481013,2.62847017129356,389,-11.7913832199546,3.82949399488088,347
"PRYSMIAN",2019,"EU","Italy","Electronic & Electrical Equipment",276,106,0.952380952380949,0.920218768990364,11519,13.3983067532979,73867,29.1522935526892,240,-10.1123595505618,2.08351419394045,672,72.7506426735219,5.83383974303325,347
"MICRO FOCUS INTERNATIONAL",2010,"EU","UK","Software",281,53.896,72.7602013014072,16.7144257129743,322.452,57.455722719482,1431,89.5364238410596,2.973,-23.1527093596059,1.14435636932008,116.104709,80.7046367287331,24.3695185640033,0
"MICRO FOCUS INTERNATIONAL",2011,"EU","UK","Software & Computer Services",379,40.672385,-27.2133723847709,12.1024380269286,336.067699,0.524099149749668,1191,-16.7714884696017,14.12242,269.140120339981,4.20225449872825,117.643557,44.3991427581487,35.0059102228685,0
